#---it--------t---------dt-------rhom------ssm-------ppm-------ssmax-------TT2m-------rhomin-----urms----ux2m-----uz2m------uzpt------Rmesh---
       0     0.0000 2.138E-03 3.565E+01 -6.81E-01 2.162E+01  1.975E+00  3.90443E+01  2.270E-01  0.0000 0.00E+00 0.00E+00  0.00E+00  9.723E+01
     500     1.0678 2.135E-03 3.565E+01 -6.80E-01 2.162E+01  1.974E+00  3.93778E+01  2.279E-01  0.0008 1.08E-07 4.69E-07  2.46E-04  9.735E+01
    1000     2.1352 2.134E-03 3.565E+01 -6.78E-01 2.162E+01  1.973E+00  3.96053E+01  2.283E-01  0.0008 2.40E-07 4.11E-07  9.42E-05  9.740E+01
    1500     3.2018 2.133E-03 3.565E+01 -6.77E-01 2.163E+01  1.973E+00  3.97733E+01  2.285E-01  0.0010 4.99E-07 5.66E-07  2.91E-04  9.747E+01
    2000     4.2681 2.133E-03 3.565E+01 -6.77E-01 2.163E+01  1.972E+00  3.98971E+01  2.289E-01  0.0013 8.45E-07 7.36E-07  8.09E-05  9.746E+01
    2500     5.3342 2.131E-03 3.565E+01 -6.77E-01 2.163E+01  1.971E+00  3.99896E+01  2.294E-01  0.0014 9.02E-07 1.05E-06 -3.77E-04  9.754E+01
    3000     6.4002 2.131E-03 3.565E+01 -6.76E-01 2.163E+01  1.970E+00  4.00460E+01  2.298E-01  0.0016 1.52E-06 1.17E-06 -9.41E-05  9.754E+01
    3500     7.4664 2.133E-03 3.565E+01 -6.75E-01 2.163E+01  1.970E+00  4.00968E+01  2.297E-01  0.0016 1.53E-06 1.01E-06 -3.12E-04  9.745E+01
    4000     8.5327 2.132E-03 3.565E+01 -6.75E-01 2.163E+01  1.969E+00  4.01514E+01  2.301E-01  0.0017 1.51E-06 1.31E-06 -2.64E-04  9.749E+01
    4500     9.5989 2.132E-03 3.565E+01 -6.75E-01 2.163E+01  1.969E+00  4.01870E+01  2.302E-01  0.0017 1.57E-06 1.48E-06 -5.84E-05  9.750E+01
    5000    10.6650 2.132E-03 3.565E+01 -6.75E-01 2.163E+01  1.969E+00  4.02088E+01  2.302E-01  0.0018 1.80E-06 1.32E-06  1.04E-04  9.748E+01
    5500    11.7312 2.132E-03 3.565E+01 -6.75E-01 2.163E+01  1.968E+00  4.02315E+01  2.302E-01  0.0020 2.20E-06 1.91E-06  1.16E-04  9.752E+01
